Detector,Time,qPKW
10236V72161_2,49900,1
16219V72812_1,49900,1
16219V72812_2,49900,1
27372V72852_1,49900,1
27372V72852_2,49900,1
81077V72158_1,49900,1
88356V72157_1,49900,2
04211V1677432_2,49910,1
10236V72161_3,49910,1
16219V72812_1,49910,2
16219V72812_2,49910,1
81077V72158_4,49910,1
88356V72157_1,49910,2
88356V72157_6,49910,1
04300V72813_1,49920,1
16219V72812_2,49920,3
16219V72812_3,49920,1
16219V72812_4,49920,1
81077V72158_2,49920,1
81077V72158_3,49920,1
81077V72158_4,49920,1
88356V72157_1,49920,1
10236V72161_2,49930,1
16219V72812_1,49930,2
16219V72812_4,49930,1
21801V72158_1,49930,1
27372V72852_2,49930,1
81077V72158_2,49930,1
81077V72158_3,49930,1
88356V72157_1,49930,1
88356V72157_6,49930,1
04211V1677432_1,49940,1
04211V1677432_2,49940,1
10236V72161_3,49940,1
16219V72812_1,49940,6
16219V72812_2,49940,1
21801V72158_1,49940,2
27372V72852_2,49940,1
81077V72158_1,49940,1
81077V72158_3,49940,1
88356V72157_1,49940,1
88356V72157_2,49940,1
88356V72157_4,49940,1
88356V72157_6,49940,1
16219V72812_1,49950,3
16219V72812_3,49950,1
21801V72158_1,49950,1
27372V72852_1,49950,1
81077V72158_3,49950,1
88356V72157_1,49950,1
88356V72157_2,49950,1
88356V72157_6,49950,1
04211V1677432_2,49960,1
04300V72813_1,49960,1
10236V72161_1,49960,1
10236V72161_2,49960,1
10236V72161_3,49960,1
16219V72812_1,49960,3
16219V72812_2,49960,2
16219V72812_3,49960,1
21801V72158_1,49960,1
21801V72158_2,49960,1
81077V72158_2,49960,1
81077V72158_3,49960,1
81077V72158_4,49960,3
88356V72157_6,49960,1
04211V1677432_2,49970,1
04300V72813_1,49970,1
16219V72812_1,49970,3
16219V72812_2,49970,1
21801V72158_1,49970,1
21801V72158_2,49970,1
27372V72852_1,49970,1
27372V72852_2,49970,1
81077V72158_1,49970,1
81077V72158_2,49970,2
81077V72158_3,49970,1
88356V72157_1,49970,1
04211V1677432_2,49980,1
04300V72813_1,49980,1
16219V72812_1,49980,4
16219V72812_2,49980,2
21801V72158_1,49980,1
27372V72852_1,49980,1
27372V72852_2,49980,2
81077V72158_1,49980,1
81077V72158_2,49980,2
04211V1677432_1,49990,1
10236V72161_1,49990,1
16219V72812_1,49990,4
16219V72812_2,49990,2
27372V72852_1,49990,1
27372V72852_2,49990,2
81077V72158_2,49990,1
81077V72158_3,49990,1
88356V72157_1,49990,1
04211V1677432_2,50000,1
10236V72161_1,50000,1
16219V72812_1,50000,2
16219V72812_2,50000,3
16219V72812_3,50000,1
21801V72158_1,50000,1
21801V72158_2,50000,1
27372V72852_1,50000,1
81077V72158_1,50000,1
88356V72157_1,50000,1
88356V72157_6,50000,1
04211V1677432_1,50010,1
04300V72813_1,50010,1
10236V72161_1,50010,2
16219V72812_1,50010,1
16219V72812_2,50010,3
21801V72158_2,50010,1
27372V72852_2,50010,1
81077V72158_1,50010,1
81077V72158_4,50010,2
88356V72157_1,50010,1
04211V1677432_2,50020,1
04300V72813_1,50020,1
10236V72161_1,50020,1
10236V72161_3,50020,1
16219V72812_1,50020,1
16219V72812_2,50020,2
16219V72812_4,50020,1
27372V72852_1,50020,2
81077V72158_2,50020,1
81077V72158_4,50020,1
88356V72157_6,50020,1
04211V1677432_1,50030,2
10236V72161_1,50030,1
10236V72161_2,50030,1
16219V72812_2,50030,3
27372V72852_2,50030,1
81077V72158_3,50030,1
81077V72158_4,50030,1
88356V72157_1,50030,1
88356V72157_6,50030,1
04211V1677432_1,50040,1
10236V72161_1,50040,2
16219V72812_1,50040,2
16219V72812_2,50040,3
27372V72852_1,50040,1
27372V72852_2,50040,1
81077V72158_1,50040,1
88356V72157_1,50040,1
88356V72157_2,50040,1
10236V72161_1,50050,1
16219V72812_2,50050,1
81077V72158_1,50050,1
81077V72158_3,50050,1
88356V72157_1,50050,3
04211V1677432_2,50060,1
16219V72812_1,50060,1
16219V72812_2,50060,1
21801V72158_1,50060,1
21801V72158_2,50060,1
27372V72852_1,50060,1
27372V72852_2,50060,1
81077V72158_4,50060,1
88356V72157_1,50060,3
88356V72157_6,50060,1
04211V1677432_1,50070,2
04300V72813_1,50070,1
04300V72813_3,50070,1
10236V72161_2,50070,1
16219V72812_1,50070,1
16219V72812_2,50070,2
16219V72812_3,50070,1
16219V72812_4,50070,1
21801V72158_1,50070,1
81077V72158_1,50070,1
81077V72158_2,50070,1
88356V72157_1,50070,1
88356V72157_6,50070,1
04211V1677432_2,50080,1
04300V72813_1,50080,1
10236V72161_2,50080,1
10236V72161_3,50080,1
16219V72812_1,50080,2
21801V72158_1,50080,2
21801V72158_2,50080,2
27372V72852_2,50080,1
88356V72157_1,50080,3
04211V1677432_1,50090,1
10236V72161_1,50090,1
16219V72812_1,50090,2
21801V72158_1,50090,1
27372V72852_2,50090,1
81077V72158_1,50090,1
81077V72158_3,50090,1
88356V72157_1,50090,3
04300V72813_1,50100,1
10236V72161_1,50100,1
27372V72852_2,50100,1
88356V72157_1,50100,1
88356V72157_6,50100,1
04211V1677432_1,50110,1
10236V72161_1,50110,1
10236V72161_4,50110,1
16219V72812_1,50110,2
21801V72158_1,50110,1
27372V72852_2,50110,1
81077V72158_1,50110,1
81077V72158_2,50110,1
88356V72157_2,50110,1
88356V72157_6,50110,1
04300V72813_1,50120,1
10236V72161_2,50120,1
16219V72812_1,50120,3
16219V72812_2,50120,1
27372V72852_1,50120,1
81077V72158_2,50120,1
88356V72157_1,50120,1
88356V72157_4,50120,1
88356V72157_6,50120,1
04300V72813_3,50130,1
10236V72161_2,50130,1
16219V72812_1,50130,1
16219V72812_3,50130,1
81077V72158_3,50130,1
88356V72157_6,50130,3
04211V1677432_1,50140,1
10236V72161_2,50140,1
16219V72812_1,50140,1
16219V72812_2,50140,1
16219V72812_3,50140,1
21801V72158_1,50140,1
21801V72158_2,50140,3
27372V72852_1,50140,2
81077V72158_2,50140,1
81077V72158_3,50140,1
81077V72158_4,50140,1
88356V72157_6,50140,2
04211V1677432_1,50150,1
04211V1677432_2,50150,1
04300V72813_3,50150,1
10236V72161_1,50150,1
10236V72161_3,50150,1
16219V72812_1,50150,1
16219V72812_2,50150,1
16219V72812_4,50150,1
21801V72158_1,50150,1
21801V72158_2,50150,2
81077V72158_3,50150,1
88356V72157_6,50150,2
04211V1677432_2,50160,2
04300V72813_1,50160,1
04300V72813_3,50160,1
10236V72161_3,50160,1
16219V72812_1,50160,2
16219V72812_2,50160,1
21801V72158_2,50160,1
81077V72158_2,50160,1
81077V72158_4,50160,2
88356V72157_6,50160,2
04211V1677432_2,50170,1
04300V72813_3,50170,1
10236V72161_1,50170,3
10236V72161_4,50170,1
16219V72812_2,50170,2
16219V72812_3,50170,1
27372V72852_1,50170,1
81077V72158_1,50170,1
81077V72158_2,50170,2
81077V72158_4,50170,1
88356V72157_6,50170,2
04211V1677432_1,50180,1
04211V1677432_2,50180,2
04300V72813_3,50180,1
10236V72161_1,50180,2
10236V72161_2,50180,1
16219V72812_1,50180,1
16219V72812_2,50180,3
21801V72158_1,50180,1
21801V72158_2,50180,1
81077V72158_1,50180,1
88356V72157_6,50180,1
04211V1677432_1,50190,1
04211V1677432_2,50190,2
10236V72161_2,50190,1
16219V72812_1,50190,3
16219V72812_2,50190,3
16219V72812_3,50190,1
21801V72158_1,50190,1
21801V72158_2,50190,1
27372V72852_2,50190,1
81077V72158_1,50190,1
81077V72158_2,50190,1
88356V72157_6,50190,1
04211V1677432_1,50200,1
04211V1677432_2,50200,1
04300V72813_1,50200,1
10236V72161_1,50200,1
10236V72161_3,50200,2
16219V72812_1,50200,5
16219V72812_2,50200,3
21801V72158_1,50200,1
21801V72158_2,50200,1
27372V72852_1,50200,1
81077V72158_1,50200,2
81077V72158_2,50200,1
81077V72158_3,50200,1
81077V72158_4,50200,1
88356V72157_1,50200,1
04211V1677432_1,50210,1
10236V72161_1,50210,1
10236V72161_3,50210,1
16219V72812_1,50210,5
27372V72852_2,50210,1
04211V1677432_1,50220,1
04211V1677432_2,50220,1
16219V72812_1,50220,3
16219V72812_2,50220,1
16219V72812_3,50220,1
21801V72158_1,50220,1
21801V72158_2,50220,1
27372V72852_1,50220,2
81077V72158_1,50220,1
81077V72158_2,50220,1
88356V72157_2,50220,1
88356V72157_6,50220,1
04211V1677432_2,50230,1
04300V72813_1,50230,1
10236V72161_1,50230,1
16219V72812_1,50230,1
16219V72812_2,50230,1
21801V72158_2,50230,1
81077V72158_1,50230,1
81077V72158_4,50230,1
88356V72157_2,50230,1
04211V1677432_1,50240,2
10236V72161_2,50240,1
16219V72812_1,50240,3
21801V72158_2,50240,1
81077V72158_3,50240,1
04211V1677432_1,50250,1
04300V72813_1,50250,1
04300V72813_3,50250,1
10236V72161_2,50250,1
16219V72812_1,50250,2
16219V72812_2,50250,1
81077V72158_1,50250,1
81077V72158_2,50250,1
81077V72158_3,50250,1
04211V1677432_1,50260,1
04211V1677432_2,50260,1
04300V72813_3,50260,1
10236V72161_2,50260,1
16219V72812_2,50260,1
16219V72812_4,50260,1
21801V72158_1,50260,1
21801V72158_2,50260,1
27372V72852_1,50260,1
27372V72852_2,50260,1
81077V72158_3,50260,2
88356V72157_6,50260,1
04211V1677432_2,50270,1
04300V72813_3,50270,2
16219V72812_1,50270,1
16219V72812_2,50270,1
16219V72812_3,50270,1
21801V72158_1,50270,1
21801V72158_2,50270,1
27372V72852_1,50270,1
81077V72158_1,50270,1
81077V72158_3,50270,1
88356V72157_1,50270,1
88356V72157_2,50270,1
88356V72157_6,50270,1
04211V1677432_2,50280,1
04300V72813_1,50280,1
16219V72812_1,50280,3
21801V72158_2,50280,1
27372V72852_1,50280,2
27372V72852_2,50280,1
81077V72158_1,50280,1
81077V72158_3,50280,1
88356V72157_1,50280,1
88356V72157_2,50280,1
88356V72157_6,50280,1
04211V1677432_1,50290,1
04211V1677432_2,50290,1
04300V72813_1,50290,1
16219V72812_1,50290,1
16219V72812_2,50290,1
21801V72158_2,50290,1
27372V72852_1,50290,2
81077V72158_1,50290,1
81077V72158_2,50290,1
81077V72158_3,50290,1
88356V72157_2,50290,1
88356V72157_6,50290,1
04211V1677432_1,50300,1
04300V72813_1,50300,1
04300V72813_3,50300,1
10236V72161_3,50300,1
27372V72852_2,50300,1
81077V72158_2,50300,1
88356V72157_6,50300,3
04211V1677432_2,50310,1
04300V72813_1,50310,1
10236V72161_2,50310,2
10236V72161_3,50310,1
16219V72812_1,50310,2
16219V72812_2,50310,2
27372V72852_1,50310,1
81077V72158_1,50310,1
81077V72158_2,50310,1
81077V72158_3,50310,1
88356V72157_6,50310,1
10236V72161_3,50320,1
16219V72812_2,50320,2
21801V72158_1,50320,2
21801V72158_2,50320,1
81077V72158_1,50320,1
81077V72158_3,50320,1
88356V72157_1,50320,1
88356V72157_2,50320,1
88356V72157_6,50320,1
04211V1677432_1,50330,1
04300V72813_1,50330,1
10236V72161_3,50330,1
16219V72812_2,50330,2
21801V72158_2,50330,1
27372V72852_2,50330,1
81077V72158_1,50330,1
81077V72158_3,50330,1
88356V72157_6,50330,1
16219V72812_1,50340,1
16219V72812_2,50340,3
21801V72158_2,50340,1
27372V72852_1,50340,1
81077V72158_3,50340,2
81077V72158_4,50340,1
88356V72157_1,50340,1
04211V1677432_2,50350,1
04300V72813_1,50350,1
10236V72161_1,50350,1
16219V72812_1,50350,2
16219V72812_2,50350,6
21801V72158_2,50350,2
27372V72852_2,50350,1
81077V72158_3,50350,1
81077V72158_4,50350,1
04211V1677432_2,50360,1
10236V72161_2,50360,1
16219V72812_1,50360,4
16219V72812_2,50360,3
16219V72812_3,50360,1
21801V72158_2,50360,1
27372V72852_2,50360,2
04300V72813_1,50370,1
10236V72161_1,50370,2
10236V72161_2,50370,1
16219V72812_1,50370,1
16219V72812_2,50370,2
21801V72158_2,50370,1
81077V72158_1,50370,1
81077V72158_2,50370,1
88356V72157_1,50370,1
04211V1677432_1,50380,1
04300V72813_3,50380,1
10236V72161_2,50380,1
16219V72812_1,50380,2
16219V72812_2,50380,1
16219V72812_4,50380,1
21801V72158_1,50380,1
21801V72158_2,50380,2
27372V72852_1,50380,1
81077V72158_2,50380,2
04211V1677432_1,50390,1
16219V72812_1,50390,3
16219V72812_2,50390,1
21801V72158_1,50390,1
81077V72158_1,50390,1
81077V72158_2,50390,2
81077V72158_3,50390,1
81077V72158_4,50390,1
88356V72157_1,50390,1
04300V72813_1,50400,1
10236V72161_3,50400,1
16219V72812_2,50400,1
16219V72812_3,50400,2
21801V72158_1,50400,1
27372V72852_1,50400,1
27372V72852_2,50400,1
81077V72158_1,50400,1
81077V72158_2,50400,1
81077V72158_3,50400,3
04211V1677432_2,50410,2
10236V72161_1,50410,1
16219V72812_1,50410,1
16219V72812_2,50410,1
21801V72158_1,50410,1
81077V72158_2,50410,2
81077V72158_3,50410,1
04300V72813_1,50420,1
10236V72161_1,50420,2
10236V72161_2,50420,1
16219V72812_1,50420,2
16219V72812_2,50420,1
16219V72812_3,50420,1
21801V72158_1,50420,1
81077V72158_1,50420,1
88356V72157_1,50420,1
88356V72157_6,50420,1
04211V1677432_1,50430,1
10236V72161_3,50430,1
16219V72812_1,50430,1
16219V72812_2,50430,1
21801V72158_2,50430,1
27372V72852_1,50430,1
88356V72157_6,50430,3
04300V72813_1,50440,1
16219V72812_1,50440,3
21801V72158_2,50440,2
27372V72852_1,50440,1
27372V72852_2,50440,1
81077V72158_1,50440,1
81077V72158_3,50440,2
81077V72158_4,50440,1
88356V72157_4,50440,1
88356V72157_6,50440,1
10236V72161_2,50450,1
16219V72812_1,50450,3
16219V72812_2,50450,1
21801V72158_1,50450,1
21801V72158_2,50450,2
27372V72852_1,50450,3
27372V72852_2,50450,1
81077V72158_1,50450,1
81077V72158_2,50450,1
88356V72157_4,50450,1
88356V72157_6,50450,1
04211V1677432_1,50460,2
04211V1677432_2,50460,1
04300V72813_1,50460,1
10236V72161_1,50460,1
16219V72812_1,50460,2
21801V72158_2,50460,1
27372V72852_1,50460,1
27372V72852_2,50460,2
81077V72158_3,50460,1
88356V72157_2,50460,1
88356V72157_6,50460,1
04211V1677432_2,50470,1
10236V72161_2,50470,1
16219V72812_1,50470,2
16219V72812_2,50470,1
21801V72158_2,50470,1
27372V72852_1,50470,1
27372V72852_2,50470,1
81077V72158_1,50470,1
81077V72158_2,50470,1
88356V72157_6,50470,2
04211V1677432_1,50480,1
04211V1677432_2,50480,1
04300V72813_1,50480,1
10236V72161_2,50480,1
16219V72812_2,50480,1
27372V72852_2,50480,1
81077V72158_1,50480,1
81077V72158_3,50480,1
81077V72158_4,50480,1
88356V72157_6,50480,1
04211V1677432_1,50490,1
10236V72161_1,50490,1
10236V72161_2,50490,1
16219V72812_1,50490,1
16219V72812_2,50490,2
21801V72158_1,50490,2
21801V72158_2,50490,1
27372V72852_1,50490,1
27372V72852_2,50490,1
81077V72158_1,50490,1
88356V72157_1,50490,2
10236V72161_2,50500,1
10236V72161_4,50500,1
16219V72812_1,50500,1
16219V72812_2,50500,2
21801V72158_1,50500,2
21801V72158_2,50500,1
27372V72852_1,50500,1
81077V72158_2,50500,1
88356V72157_1,50500,1
10236V72161_2,50510,2
16219V72812_1,50510,1
21801V72158_1,50510,2
21801V72158_2,50510,2
81077V72158_1,50510,1
81077V72158_2,50510,1
81077V72158_3,50510,1
81077V72158_4,50510,1
88356V72157_1,50510,2
04211V1677432_1,50520,1
04211V1677432_2,50520,1
04300V72813_1,50520,1
16219V72812_1,50520,3
21801V72158_1,50520,1
21801V72158_2,50520,1
27372V72852_1,50520,2
27372V72852_2,50520,1
81077V72158_2,50520,2
81077V72158_4,50520,1
88356V72157_1,50520,1
04211V1677432_2,50530,2
04300V72813_1,50530,1
10236V72161_1,50530,1
10236V72161_2,50530,1
16219V72812_1,50530,5
16219V72812_3,50530,1
21801V72158_2,50530,1
27372V72852_2,50530,3
81077V72158_1,50530,1
88356V72157_1,50530,2
88356V72157_4,50530,1
04211V1677432_1,50540,1
04211V1677432_2,50540,1
04300V72813_1,50540,1
10236V72161_1,50540,1
16219V72812_1,50540,2
16219V72812_2,50540,1
81077V72158_1,50540,1
88356V72157_1,50540,3
88356V72157_4,50540,1
04211V1677432_1,50550,1
04211V1677432_2,50550,1
10236V72161_1,50550,1
16219V72812_1,50550,1
16219V72812_2,50550,3
16219V72812_3,50550,1
81077V72158_3,50550,1
88356V72157_1,50550,4
04211V1677432_1,50560,1
10236V72161_2,50560,2
16219V72812_1,50560,1
16219V72812_2,50560,2
21801V72158_1,50560,1
81077V72158_1,50560,1
81077V72158_2,50560,1
81077V72158_3,50560,1
88356V72157_1,50560,2
88356V72157_6,50560,1
04211V1677432_1,50570,2
04211V1677432_2,50570,1
04300V72813_1,50570,1
04300V72813_3,50570,1
16219V72812_1,50570,1
16219V72812_2,50570,1
21801V72158_1,50570,1
27372V72852_2,50570,1
81077V72158_1,50570,1
88356V72157_1,50570,2
88356V72157_6,50570,1
04211V1677432_1,50580,1
04300V72813_1,50580,1
04300V72813_3,50580,1
16219V72812_1,50580,1
16219V72812_2,50580,1
27372V72852_1,50580,1
27372V72852_2,50580,1
81077V72158_1,50580,1
81077V72158_4,50580,1
88356V72157_1,50580,1
88356V72157_6,50580,1
04211V1677432_1,50590,1
04300V72813_1,50590,1
04300V72813_3,50590,1
10236V72161_2,50590,2
27372V72852_1,50590,1
81077V72158_3,50590,1
88356V72157_1,50590,1
04211V1677432_2,50600,1
04300V72813_3,50600,1
10236V72161_2,50600,1
16219V72812_1,50600,1
16219V72812_2,50600,3
16219V72812_3,50600,1
27372V72852_1,50600,1
81077V72158_1,50600,1
81077V72158_2,50600,1
10236V72161_2,50610,1
16219V72812_1,50610,2
16219V72812_2,50610,1
21801V72158_1,50610,2
27372V72852_1,50610,1
27372V72852_2,50610,1
81077V72158_1,50610,1
81077V72158_3,50610,1
88356V72157_1,50610,1
10236V72161_2,50620,1
21801V72158_1,50620,1
21801V72158_2,50620,1
27372V72852_1,50620,3
81077V72158_1,50620,1
81077V72158_3,50620,2
88356V72157_1,50620,2
10236V72161_2,50630,1
16219V72812_2,50630,1
21801V72158_2,50630,2
27372V72852_2,50630,1
81077V72158_1,50630,1
81077V72158_2,50630,1
88356V72157_1,50630,3
04300V72813_1,50640,1
10236V72161_1,50640,1
10236V72161_3,50640,4
16219V72812_1,50640,2
21801V72158_2,50640,2
81077V72158_1,50640,1
81077V72158_4,50640,1
88356V72157_1,50640,2
04211V1677432_1,50650,2
04211V1677432_2,50650,1
04300V72813_1,50650,1
10236V72161_2,50650,2
10236V72161_3,50650,1
16219V72812_1,50650,6
16219V72812_2,50650,1
21801V72158_2,50650,2
27372V72852_1,50650,2
81077V72158_1,50650,1
81077V72158_2,50650,2
81077V72158_3,50650,1
04211V1677432_1,50660,2
04300V72813_1,50660,1
10236V72161_1,50660,1
10236V72161_2,50660,1
16219V72812_1,50660,2
16219V72812_2,50660,1
21801V72158_2,50660,1
27372V72852_1,50660,1
27372V72852_2,50660,1
81077V72158_1,50660,1
81077V72158_2,50660,1
81077V72158_4,50660,1
88356V72157_1,50660,2
04211V1677432_2,50670,1
04300V72813_1,50670,1
10236V72161_1,50670,1
10236V72161_2,50670,1
16219V72812_1,50670,4
16219V72812_2,50670,3
16219V72812_3,50670,2
16219V72812_4,50670,1
27372V72852_1,50670,1
81077V72158_1,50670,1
81077V72158_2,50670,1
88356V72157_1,50670,2
04300V72813_1,50680,1
10236V72161_1,50680,1
10236V72161_4,50680,1
16219V72812_1,50680,2
16219V72812_2,50680,2
81077V72158_2,50680,1
81077V72158_3,50680,1
88356V72157_1,50680,2
04211V1677432_1,50690,2
04300V72813_1,50690,2
16219V72812_1,50690,3
16219V72812_4,50690,1
21801V72158_2,50690,1
81077V72158_1,50690,1
81077V72158_3,50690,1
88356V72157_1,50690,3
04300V72813_1,50700,1
10236V72161_1,50700,1
10236V72161_2,50700,1
10236V72161_3,50700,1
16219V72812_1,50700,4
16219V72812_2,50700,2
16219V72812_3,50700,1
21801V72158_2,50700,1
27372V72852_1,50700,3
81077V72158_1,50700,1
81077V72158_2,50700,1
88356V72157_1,50700,3
04211V1677432_1,50710,1
04300V72813_3,50710,1
10236V72161_1,50710,1
10236V72161_3,50710,1
16219V72812_1,50710,4
16219V72812_2,50710,2
21801V72158_1,50710,1
21801V72158_2,50710,1
27372V72852_1,50710,2
27372V72852_2,50710,1
81077V72158_1,50710,1
88356V72157_1,50710,2
04300V72813_1,50720,1
10236V72161_2,50720,1
16219V72812_1,50720,2
16219V72812_2,50720,1
21801V72158_1,50720,1
21801V72158_2,50720,1
27372V72852_1,50720,2
27372V72852_2,50720,2
81077V72158_2,50720,1
88356V72157_1,50720,2
04211V1677432_1,50730,1
04211V1677432_2,50730,1
04300V72813_1,50730,1
16219V72812_1,50730,2
27372V72852_2,50730,2
81077V72158_1,50730,1
88356V72157_1,50730,3
04300V72813_1,50740,1
10236V72161_2,50740,1
16219V72812_1,50740,3
16219V72812_3,50740,1
21801V72158_2,50740,1
81077V72158_1,50740,1
88356V72157_1,50740,3
88356V72157_6,50740,1
04300V72813_1,50750,3
04300V72813_3,50750,1
10236V72161_1,50750,1
10236V72161_2,50750,2
10236V72161_4,50750,1
16219V72812_1,50750,1
16219V72812_2,50750,1
21801V72158_2,50750,1
27372V72852_1,50750,1
27372V72852_2,50750,1
81077V72158_2,50750,1
81077V72158_3,50750,1
81077V72158_4,50750,1
88356V72157_1,50750,1
04211V1677432_1,50760,1
04211V1677432_2,50760,1
10236V72161_2,50760,2
10236V72161_4,50760,1
16219V72812_1,50760,1
16219V72812_2,50760,2
21801V72158_2,50760,3
27372V72852_1,50760,1
81077V72158_2,50760,1
81077V72158_3,50760,1
81077V72158_4,50760,2
88356V72157_1,50760,1
88356V72157_2,50760,2
04211V1677432_1,50770,1
04211V1677432_2,50770,1
04300V72813_1,50770,2
10236V72161_2,50770,3
16219V72812_1,50770,2
16219V72812_2,50770,1
21801V72158_2,50770,1
27372V72852_1,50770,2
81077V72158_1,50770,1
88356V72157_1,50770,1
10236V72161_2,50780,2
16219V72812_1,50780,4
21801V72158_2,50780,2
27372V72852_2,50780,1
81077V72158_2,50780,2
81077V72158_3,50780,1
81077V72158_4,50780,1
88356V72157_1,50780,2
88356V72157_2,50780,1
04211V1677432_1,50790,2
04300V72813_1,50790,1
10236V72161_2,50790,1
16219V72812_1,50790,4
16219V72812_2,50790,1
27372V72852_1,50790,1
81077V72158_1,50790,1
81077V72158_3,50790,1
88356V72157_1,50790,2
04211V1677432_1,50800,1
16219V72812_1,50800,2
27372V72852_1,50800,1
27372V72852_2,50800,1
